longitude,latitude,stype,fwy,direc,abs_pm,state_pm,size
-117.682103,34.030448,HV,60,W,33.387,2.79,3
-117.661169,34.030289,ML,60,E,34.587,3.99,3
-117.661169,34.030289,HV,60,E,34.587,3.99,3
-117.638482,34.030369,ML,60,E,35.887,5.29,3
-117.638482,34.030369,HV,60,E,35.887,5.29,3
-117.585573,34.03051,ML,60,E,38.927,8.33,3
-117.585573,34.03051,HV,60,E,38.927,8.33,3
-117.492723,34.138786,ML,15,N,115.234,8.46,3
-117.490347,34.140762,ML,15,N,115.424,8.65,3
-117.478415,34.151077,OR,15,S,116.415,9.651,3
-117.478415,34.151077,ML,15,S,116.415,9.651,3
-117.475525,34.153033,ML,15,N,116.631,9.857,3
-117.5437,34.09224,ML,15,N,110.875,4.101,3
-117.473056,34.136202,ML,210,E,65.239,12.8,3
-117.473054,34.136663,ML,210,W,65.239,12.8,3
-117.485202,34.136172,ML,210,E,64.539,12.1,3
-117.490458,34.136506,ML,210,W,64.239,11.8,3
-117.499298,34.136448,ML,210,W,63.739,11.3,3
-117.511576,34.136088,ML,210,E,63.039,10.6,3
-117.51856,34.136231,ML,210,E,62.639,10.2,3
-117.222169,33.939193,OR,60,E,56.723,16.602,3
-117.222169,33.939193,ML,60,E,56.723,16.602,3
-117.56921,34.067651,HV,10,W,55.308,8.543,3
-117.258321,33.940779,HV,60,E,54.63,14.509,3
-117.276661,33.942128,HV,60,E,53.568,13.447,3
-117.222169,33.939193,HV,60,E,56.723,16.602,3
-117.241174,33.941022,HV,60,E,55.616,15.495,3
-117.259999,33.940948,HV,60,W,54.533,14.412,3
-117.264242,33.940876,HV,60,W,54.289,14.168,3
-117.277554,33.942498,HV,60,W,53.513,13.392,3
-117.246877,33.941149,HV,60,W,55.287,15.166,3
-117.229089,33.94038,HV,60,W,56.316,16.195,3
-117.664967,34.030267,FR,60,E,34.37,3.773,3
-117.584068,33.882089,FR,91,W,42.725,5.295,3
-117.580389,33.881537,FR,91,E,42.848,5.504,3
-117.567259,33.880296,FR,91,W,43.701,6.271,3
-117.563959,33.879761,FR,91,E,43.801,6.457,3
-117.519441,33.885703,FR,91,W,46.52,9.09,3
-117.55927,33.896559,FR,15,S,97.217,42.734,3
-117.276661,33.942128,FR,60,E,53.568,13.447,3
-117.559983,33.900744,FR,15,N,97.513,43.02,3
-117.559432,33.907319,FR,15,S,97.96,43.477,3
-117.549004,33.972586,FR,15,S,102.563,48.08,3
-117.62377,34.078035,FR,10,W,51.976,5.211,3
-117.647603,34.03033,FR,60,E,35.363,4.766,3
-117.630985,34.030623,FR,60,W,36.318,5.721,3
-117.625446,34.030392,FR,60,E,36.636,6.039,3
-117.61388,34.03068,FR,60,W,37.301,6.704,3
-117.607987,34.03045,FR,60,E,37.639,7.042,3
-117.595966,34.0307,FR,60,W,38.33,7.733,3
-117.590566,34.030487,FR,60,E,38.64,8.043,3
-117.578863,34.029928,FR,60,W,39.317,8.72,3
-117.57346,34.028196,FR,60,E,39.643,9.046,3
-117.573456,34.028461,FR,60,W,39.643,9.046,3
-117.550244,34.047527,FR,15,S,107.733,0.969,3
-117.544634,34.079216,FR,15,N,109.974,3.2,3
-117.488881,33.897372,FR,91,W,48.482,11.052,3
-117.485867,33.896796,FR,91,E,48.563,11.219,3
-117.474495,33.899702,FR,91,W,49.357,11.927,3
-117.470486,33.900773,FR,91,E,49.509,12.165,3
-117.456517,33.906407,FR,91,E,50.408,13.064,3
-117.442219,33.914763,FR,91,W,51.497,14.067,3
-117.4207,33.926999,FR,91,W,52.995,15.565,3
-117.418505,33.928019,FR,91,E,53.05,15.706,3
-117.406008,33.935365,FR,91,W,54.018,16.588,3
-117.342097,34.015909,FR,215,N,37.029,45.055,3
-117.382511,33.954619,FR,91,E,55.866,18.522,3
-117.374122,33.972548,FR,91,W,57.329,19.899,3
-117.301477,33.948414,FR,215,N,30.601,38.627,3
-117.403479,33.936564,FR,91,E,54.095,16.751,3
-117.38458,33.95267,FR,91,W,55.772,18.342,3
-117.55725,34.023596,FR,60,E,40.627,0.072,3
-117.613574,33.880896,FR,91,W,41.006,3.688,3
-117.61289,33.880625,FR,91,E,40.961,3.729,3
-117.534378,33.84685,FR,15,N,93.403,38.91,3
-117.658393,33.878243,FR,91,W,38.313,0.995,3
-117.657264,33.878697,FR,91,E,38.297,1.065,3
-117.642459,33.883174,FR,91,W,39.293,1.975,3
-117.741124,34.016511,ML,71,S,5.31,0.379,3
-117.736209,34.013604,OR,71,N,5.761,0.865,3
-117.736209,34.013604,ML,71,N,5.761,0.865,3
-117.736209,34.013604,HV,71,N,5.761,0.865,3
-117.731974,34.009478,OR,71,S,6.028,1.097,3
-117.731974,34.009478,ML,71,S,6.028,1.097,3
-117.731974,34.009478,HV,71,S,6.028,1.097,3
-117.726903,34.004823,OR,71,N,6.558,1.662,3
-117.726903,34.004823,ML,71,N,6.558,1.662,3
-117.726903,34.004823,HV,71,N,6.558,1.662,3
-117.724672,34.002232,OR,71,N,6.775,1.879,3
-117.724672,34.002232,ML,71,N,6.775,1.879,3
-117.724672,34.002232,HV,71,N,6.775,1.879,3
-117.722897,33.998726,OR,71,S,6.939,2.008,3
-117.722897,33.998726,ML,71,S,6.939,2.008,3
-117.722897,33.998726,HV,71,S,6.939,2.008,3
-117.712124,33.986055,OR,71,N,8.09,3.194,3
-117.712124,33.986055,ML,71,N,8.09,3.194,3
-117.712124,33.986055,HV,71,N,8.09,3.194,3
-117.703994,33.979299,OR,71,S,8.681,3.75,3
-117.704182,33.979404,ML,71,S,8.668,3.737,3
-117.704182,33.979404,HV,71,S,8.668,3.737,3
-117.659983,33.931212,OR,71,S,12.887,7.956,3
-117.659983,33.931212,ML,71,S,12.887,7.956,3
-117.65946,33.930912,OR,71,N,12.922,8.026,3
-117.65946,33.930912,ML,71,N,12.922,8.026,3
-117.65946,33.930912,HV,71,N,12.922,8.026,3
-117.657535,33.927953,OR,71,S,13.144,8.213,3
-117.657535,33.927953,ML,71,S,13.144,8.213,3
-117.662078,33.933857,ML,71,N,12.673,7.777,3
-117.662078,33.933857,HV,71,N,12.673,7.777,3
-117.680542,33.956585,ML,71,N,10.805,5.909,3
-117.680542,33.956585,HV,71,N,10.805,5.909,3
-117.692861,33.971359,OR,71,N,9.581,4.685,3
-117.692861,33.971359,ML,71,N,9.581,4.685,3
-117.692861,33.971359,HV,71,N,9.581,4.685,3
-117.689906,33.968018,OR,71,S,9.815,4.884,3
-117.689906,33.968018,ML,71,S,9.815,4.884,3
-117.689906,33.968018,HV,71,S,9.815,4.884,3
-117.690507,33.968949,OR,71,N,9.792,4.896,3
-117.690507,33.968949,ML,71,N,9.792,4.896,3
-117.690507,33.968949,HV,71,N,9.792,4.896,3
-117.687782,33.965741,OR,71,S,10.014,5.083,3
-117.687782,33.965741,ML,71,S,10.014,5.083,3
-117.687782,33.965741,HV,71,S,10.014,5.083,3
-117.676512,33.951061,OR,71,N,11.244,6.348,3
-117.676512,33.951061,ML,71,N,11.244,6.348,3
-117.676512,33.951061,HV,71,N,11.244,6.348,3
-117.673171,33.945546,OR,71,S,11.641,6.71,3
-117.673171,33.945546,ML,71,S,11.641,6.71,3
-117.673171,33.945546,HV,71,S,11.641,6.71,3
-117.485202,34.136172,HV,210,E,64.539,12.1,3
-117.511576,34.136088,HV,210,E,63.039,10.6,3
-117.490458,34.136506,HV,210,W,64.239,11.8,3
-117.526621,34.067627,OR,10,W,57.748,10.983,3
-117.525792,34.067664,ML,10,W,57.795,11.03,3
-117.524698,34.067374,OR,10,E,57.855,11.09,3
-117.524698,34.067374,ML,10,E,57.855,11.09,3
-117.523472,34.067757,OR,10,W,57.925,11.16,3
-117.523472,34.067757,ML,10,W,57.925,11.16,3
-117.521355,34.067462,OR,10,E,58.043,11.278,3
-117.525763,34.067341,ML,10,E,57.795,11.03,3
-117.435261,34.06747,OR,10,W,63.012,16.24,3
-117.435261,34.06747,ML,10,W,63.012,16.24,3
-117.435261,34.06747,FR,10,W,63.012,16.24,3
-117.433523,34.067191,OR,10,E,63.112,16.34,3
-117.433523,34.067191,ML,10,E,63.112,16.34,3
-117.433523,34.067191,FR,10,E,63.112,16.34,3
-117.731974,34.009478,FR,71,S,6.028,1.097,3
-117.722897,33.998726,FR,71,S,6.939,2.008,3
-117.704182,33.979404,FR,71,S,8.668,3.737,3
-117.657535,33.927953,FR,71,S,13.144,8.213,3
-117.340028,34.134625,ML,210,E,72.822,21.4,3
-117.327455,34.136968,ML,210,E,73.612,22.19,3
-117.40381,34.136037,ML,210,E,68.939,16.5,3
-117.40381,34.136037,HV,210,E,68.939,16.5,3
-117.299854,34.145783,ML,210,W,75.933,23.0,3
-117.385384,34.135204,OR,210,E,70.119,17.68,3
-117.385384,34.135204,ML,210,E,70.119,17.68,3
-117.385384,34.135204,HV,210,E,70.119,17.68,3
-117.391591,34.135993,OR,210,W,69.689,17.25,3
-117.391591,34.135993,ML,210,W,69.689,17.25,3
-117.391591,34.135993,HV,210,W,69.689,17.25,3
-117.409748,34.136181,ML,210,E,68.599,16.16,3
-117.409748,34.136181,OR,210,E,68.599,16.16,3
-117.416002,34.136537,ML,210,W,68.169,15.73,3
-117.416002,34.136537,HV,210,W,68.169,15.73,3
-117.416002,34.136537,OR,210,W,68.169,15.73,3
-117.416002,34.136537,FR,210,W,68.169,15.73,3
-117.558301,33.910359,OR,15,N,98.185,43.692,3
-117.558301,33.910359,FR,15,N,98.185,43.692,3
-117.555573,33.940403,OR,15,N,100.268,45.775,3
-117.548729,33.977209,OR,15,N,102.893,48.4,3
-117.556054,33.938948,OR,15,S,100.158,45.675,3
-117.534863,34.104298,OR,15,S,111.864,5.1,3
-117.536081,34.10328,OR,15,S,111.764,5.0,3
-117.518671,34.117754,OR,15,S,113.164,6.4,3
-117.447638,34.174712,OR,15,S,118.834,12.07,3
-117.447638,34.174712,FR,15,S,118.834,12.07,3
-117.431083,34.136267,OR,210,E,67.364,14.925,3
-117.431083,34.136267,ML,210,E,67.364,14.925,3
-117.431083,34.136267,HV,210,E,67.364,14.925,3
-117.458127,34.136815,OR,210,W,66.099,13.66,3
-117.458127,34.136815,FR,210,W,66.099,13.66,3
-117.458127,34.136815,ML,210,W,66.099,13.66,3
-117.458127,34.136815,HV,210,W,66.099,13.66,3
-117.449477,34.13611,OR,210,E,66.589,14.15,3
-117.449477,34.13611,FR,210,E,66.589,14.15,3
-117.449477,34.13611,ML,210,E,66.589,14.15,3
-117.449477,34.13611,HV,210,E,66.589,14.15,3
-117.438636,34.136385,OR,210,W,67.189,14.75,3
-117.438636,34.136385,ML,210,W,67.189,14.75,3
-117.438636,34.136385,HV,210,W,67.189,14.75,3
-117.433842,34.13616,OR,210,E,67.319,14.88,3
-117.433842,34.13616,ML,210,E,67.319,14.88,3
-117.433842,34.13616,HV,210,E,67.319,14.88,3
-117.43483,34.136373,OR,210,W,67.339,14.9,3
-117.43483,34.136373,ML,210,W,67.339,14.9,3
-117.43483,34.136373,HV,210,W,67.339,14.9,3
-117.339254,34.134842,OR,210,W,72.979,20.54,3
-117.339254,34.134842,FR,210,W,72.979,20.54,3
-117.339254,34.134842,ML,210,W,72.979,20.54,3
-117.339254,34.134842,HV,210,W,72.979,20.54,3
-117.351169,34.134232,OR,210,E,72.182,20.76,3
-117.351169,34.134232,FR,210,E,72.182,20.76,3
-117.351169,34.134232,ML,210,E,72.182,20.76,3
-117.351169,34.134232,HV,210,E,72.182,20.76,3
-117.36449,34.136091,OR,210,E,71.319,18.88,3
-117.36449,34.136091,FR,210,E,71.319,18.88,3
-117.36449,34.136091,ML,210,E,71.319,18.88,3
-117.36449,34.136091,HV,210,E,71.319,18.88,3
-117.668476,34.134363,FR,210,E,54.039,1.6,3
-117.372535,33.974743,FR,91,E,57.42,20.076,3
-117.368357,33.981346,OR,91,E,57.947,20.603,3
-117.673171,33.945546,FR,71,S,11.641,6.71,3
-117.659983,33.931212,HV,71,S,12.887,7.956,3
-117.657535,33.927953,HV,71,S,13.144,8.213,3
-117.692861,33.971359,FR,71,N,9.581,4.685,3
-117.632056,34.134861,FR,210,E,56.129,3.69,3
-117.671995,34.13449,FR,210,W,53.839,1.4,3
-117.638878,34.135077,FR,210,W,55.739,3.3,3
-117.617941,34.135159,FR,210,W,56.939,4.5,3
-117.596997,34.135225,FR,210,W,58.139,5.7,3
-117.560431,34.13678,FR,210,W,60.239,7.8,3
-117.542984,34.13666,FR,210,W,61.239,8.8,3
-117.614434,34.13488,FR,210,E,57.139,4.7,3
-117.591753,34.135048,FR,210,E,58.439,6.0,3
-117.574367,34.136045,FR,210,E,59.439,7.0,3
-117.556942,34.136461,FR,210,E,60.439,8.0,3
-117.550465,33.997387,OR,15,S,104.283,49.8,3
-117.550465,33.997387,ML,15,S,104.283,49.8,3
-117.55055,34.001727,OR,15,S,104.583,50.1,3
-117.55055,34.001727,ML,15,S,104.583,50.1,3
-117.55014,34.002522,OR,15,N,104.648,50.155,3
-117.55014,34.002522,ML,15,N,104.648,50.155,3
-117.343692,33.983955,HV,215,N,34.219,42.245,3
-117.342665,33.982732,OR,215,S,34.118,42.144,3
-117.342665,33.982732,ML,215,S,34.118,42.144,3
-117.342665,33.982732,HV,215,S,34.118,42.144,3
-117.336049,33.976477,HV,215,N,33.538,41.564,3
-117.334939,33.975118,OR,215,S,33.425,41.451,3
-117.334939,33.975118,ML,215,S,33.425,41.451,3
-117.334939,33.975118,HV,215,S,33.425,41.451,3
-117.328982,33.969488,OR,215,N,32.903,40.929,3
-117.328982,33.969488,ML,215,N,32.903,40.929,3
-117.328982,33.969488,HV,215,N,32.903,40.929,3
-117.327701,33.96725,OR,215,S,32.734,40.76,3
-117.327701,33.96725,ML,215,S,32.734,40.76,3
-117.327701,33.96725,HV,215,S,32.734,40.76,3
-117.359032,33.990999,OR,91,W,58.904,21.474,3
-117.359032,33.990999,ML,91,W,58.904,21.474,3
-117.36573,33.984331,ML,91,E,58.204,20.86,3
-117.31172,33.96035,HV,215,N,31.626,39.652,3
-117.308745,33.958259,OR,215,S,31.4,39.426,3
-117.308745,33.958259,ML,215,S,31.4,39.426,3
-117.308745,33.958259,HV,215,S,31.4,39.426,3
-117.323788,33.963064,ML,215,S,32.356,40.382,3
-117.323788,33.963064,HV,215,S,32.356,40.382,3
-117.301477,33.948414,HV,215,N,30.601,38.627,3
-117.30296,33.95012,OR,215,S,30.748,38.774,3
-117.30296,33.95012,ML,215,S,30.748,38.774,3
-117.291256,33.939239,ML,215,S,29.658,37.991,3
-117.542984,34.136385,HV,210,E,61.239,8.8,3
-117.542984,34.136385,ML,210,E,61.239,8.8,3
-117.532517,34.136608,HV,210,W,61.839,9.4,3
-117.532517,34.136608,ML,210,W,61.839,9.4,3
-117.490457,34.136228,HV,210,E,64.239,11.8,3
-117.490457,34.136228,ML,210,E,64.239,11.8,3
-117.309221,34.046528,OR,215,S,39.876,2.569,3
-117.309221,34.046528,ML,215,S,39.876,2.569,3
-117.326662,34.032437,OR,215,S,38.481,1.174,3
-117.326662,34.032437,ML,215,S,38.481,1.174,3
-117.32655,34.032333,ML,215,N,38.481,1.174,3
-117.339132,34.020039,OR,215,S,37.365,0.058,3
-117.339132,34.020039,ML,215,S,37.365,0.058,3
-117.338996,34.019958,ML,215,N,37.365,0.058,3
-117.33428,34.025116,OR,215,N,37.813,0.506,3
-117.33428,34.025116,ML,215,N,37.813,0.506,3
-117.334408,34.02521,ML,215,S,37.813,0.506,3
-117.323391,34.03513,ML,215,N,38.746,1.439,3
-117.323391,34.03513,OR,215,N,38.746,1.439,3
-117.323494,34.035237,ML,215,S,38.746,1.439,3
-117.304883,34.049392,OR,215,N,40.192,2.885,3
-117.304883,34.049392,ML,215,N,40.192,2.885,3
-117.308032,34.047187,OR,215,N,39.957,2.65,3
-117.308032,34.047187,ML,215,N,39.957,2.65,3
-117.211337,34.066712,OR,10,W,75.925,29.164,3
-117.211337,34.066712,ML,10,W,75.925,29.164,3
-117.228549,34.066697,OR,10,W,74.937,28.176,3
-117.228549,34.066697,ML,10,W,74.937,28.176,3
-117.228559,34.06648,ML,10,E,74.937,28.176,3
-117.246498,34.066685,OR,10,W,73.908,27.147,3
-117.246498,34.066685,ML,10,W,73.908,27.147,3
-117.246445,34.06649,ML,10,E,73.908,27.147,3
-117.263584,34.064205,OR,10,W,72.908,26.147,3
-117.263584,34.064205,ML,10,W,72.908,26.147,3
-117.263528,34.064011,ML,10,E,72.908,26.147,3
-117.275764,34.064143,OR,10,W,72.208,25.447,3
-117.275764,34.064143,ML,10,W,72.208,25.447,3
-117.29129,34.063642,OR,10,W,71.314,24.542,3
-117.29129,34.063642,ML,10,W,71.314,24.542,3
-117.291302,34.063379,ML,10,E,71.314,24.542,3
-117.276468,34.063943,OR,10,E,72.165,25.404,3
-117.276468,34.063943,ML,10,E,72.165,25.404,3
-117.25872,34.064883,OR,10,E,73.19,26.429,3
-117.25872,34.064883,ML,10,E,73.19,26.429,3
-117.258783,34.065082,ML,10,W,73.19,26.429,3
-117.24163,34.066472,OR,10,E,74.185,27.424,3
-117.24163,34.066472,ML,10,E,74.185,27.424,3
-117.241667,34.066683,ML,10,W,74.185,27.424,3
-117.224079,34.06648,OR,10,E,75.195,28.434,3
-117.224079,34.06648,ML,10,E,75.195,28.434,3
-117.224052,34.066697,ML,10,W,75.195,28.434,3
-117.296362,34.064063,ML,10,E,71.022,24.25,3
-117.296306,34.064321,ML,10,W,71.022,24.25,3
-117.138773,33.439131,ML,15,N,55.015,0.5,3
-117.135378,33.454672,ML,15,N,56.115,1.6,3
-117.135831,33.454667,ML,15,S,56.105,1.6,3
-117.136524,33.463321,ML,15,S,56.705,2.2,3
-117.136052,33.463363,ML,15,N,56.715,2.2,3
-117.140861,33.481651,ML,15,N,58.015,3.5,3
-117.141221,33.481571,ML,15,S,58.005,3.5,3
-117.219606,33.575299,ML,15,N,66.115,11.6,3
-117.219938,33.575084,ML,15,S,66.105,11.6,3
-117.231108,33.584125,ML,15,N,67.015,12.5,3
-117.231429,33.583902,ML,15,S,67.005,12.5,3
-117.171087,33.655825,ML,215,N,8.07,16.5,3
-117.171317,33.655815,ML,215,S,8.07,16.5,3
-117.561479,34.067614,OR,10,W,55.752,8.987,3
-117.561479,34.067614,ML,10,W,55.752,8.987,3
-117.559101,34.067352,OR,10,E,55.888,9.123,3
-117.559101,34.067352,ML,10,E,55.888,9.123,3
-117.251784,33.603554,ML,15,N,68.815,14.3,3
-117.252125,33.603314,ML,15,S,68.805,14.3,3
-117.261198,33.613942,ML,15,N,69.715,15.2,3
-117.261611,33.613692,ML,15,S,69.705,15.2,3
-117.27345,33.627956,ML,15,N,70.915,16.4,3
-117.273898,33.627791,ML,15,S,70.905,16.4,3
-117.283119,33.641724,ML,15,N,72.015,17.5,3
-117.283515,33.641546,ML,15,S,72.005,17.5,3
-117.289463,33.650369,ML,15,S,72.705,18.2,3
-117.299945,33.663701,ML,15,N,73.815,19.3,3
-117.300212,33.663461,ML,15,S,73.805,19.3,3
-117.312214,33.6718,ML,15,N,74.715,20.2,3
-117.312467,33.671529,ML,15,S,74.705,20.2,3
-117.325141,33.678857,ML,15,N,75.615,21.1,3
-117.325391,33.678616,ML,15,S,75.605,21.1,3
-117.338829,33.693488,ML,15,N,76.893,22.4,3
-117.339111,33.693266,ML,15,S,76.883,22.4,3
-117.35816,33.70784,ML,15,N,78.393,23.9,3
-117.358497,33.707671,ML,15,S,78.383,23.9,3
-117.400198,33.731334,ML,15,N,81.593,27.1,3
-117.400243,33.730982,ML,15,S,81.583,27.1,3
-117.441654,33.743691,ML,15,N,84.193,29.7,3
-117.441902,33.743387,ML,15,S,84.183,29.7,3
-117.164331,33.524833,ML,15,N,61.315,6.8,3
-117.164639,33.524688,ML,15,S,61.305,6.8,3
-117.537445,33.883317,ML,91,E,45.371,8.027,3
-117.537445,33.883317,HV,91,E,45.371,8.027,3
-117.535657,33.883401,ML,91,E,45.474,8.13,3
-117.535657,33.883401,HV,91,E,45.474,8.13,3
-117.363587,33.995896,ML,60,E,52.095,11.815,3
-117.741124,34.016511,HV,71,S,5.31,0.379,3
-117.139262,33.439221,ML,15,S,55.005,0.5,3
-117.149129,33.497276,ML,15,S,59.205,4.7,3
-117.148737,33.497398,ML,15,N,59.215,4.7,3
-117.156015,33.510492,ML,15,S,60.205,5.7,3
-117.155704,33.51061,ML,15,N,60.215,5.7,3
-117.16295,33.52215,ML,15,S,61.105,6.6,3
-117.162615,33.522306,ML,15,N,61.115,6.6,3
-117.170282,33.533748,ML,15,N,62.015,7.5,3
-117.257383,33.609084,ML,15,S,69.305,14.8,3
-117.25703,33.609314,ML,15,N,69.315,14.8,3
-117.269997,33.62298,ML,15,S,70.505,16.0,3
-117.269575,33.62315,ML,15,N,70.515,16.0,3
-117.296799,33.660171,ML,15,S,73.505,19.0,3
-117.296525,33.660391,ML,15,N,73.515,19.0,3
-117.320107,33.674907,ML,15,S,75.205,20.7,3
-117.319849,33.675169,ML,15,N,75.215,20.7,3
-117.335735,33.689862,ML,15,S,76.583,22.1,3
-117.335453,33.690092,ML,15,N,76.593,22.1,3
-117.35645,33.705341,ML,15,S,78.183,23.7,3
-117.356109,33.705512,ML,15,N,78.193,23.7,3
-117.363307,33.718425,ML,15,S,79.183,24.7,3
-117.363035,33.718682,ML,15,N,79.193,24.7,3
-117.378219,33.727501,ML,15,S,80.283,25.8,3
-117.378106,33.727828,ML,15,N,80.293,25.8,3
-117.391752,33.729874,ML,15,S,81.083,26.6,3
-117.391749,33.730194,ML,15,N,81.093,26.6,3
-117.415347,33.733177,ML,15,S,82.483,28.0,3
-117.415214,33.7335,ML,15,N,82.493,28.0,3
-117.46433,33.758791,ML,15,S,85.883,31.4,3
-117.464114,33.759053,ML,15,N,85.893,31.4,3
-117.476933,33.766056,ML,15,S,86.783,32.3,3
-117.476727,33.766306,ML,15,N,86.793,32.3,3
-117.498278,33.792275,ML,15,S,88.983,34.5,3
-117.498019,33.79244,ML,15,N,88.993,34.5,3
-117.512331,33.8155,ML,15,S,90.783,36.3,3
-117.512036,33.815628,ML,15,N,90.793,36.3,3
-117.17353,33.53796,ML,215,S,0.0,8.43,3
-117.17574,33.54205,ML,215,N,0.0,8.43,3
-117.17134,33.610863,ML,215,S,4.97,13.4,3
-117.17112,33.610806,ML,215,N,4.97,13.4,3
-117.187891,33.710294,ML,215,S,12.07,20.5,3
-117.187594,33.710321,ML,215,N,12.07,20.5,3
-117.171323,33.619554,ML,215,S,5.57,14.0,3
-117.171106,33.619529,ML,215,N,5.57,14.0,3
-117.171029,33.667445,ML,215,S,8.87,17.3,3
-117.170803,33.667464,ML,215,N,8.87,17.3,3
-117.183511,33.704018,ML,215,S,11.57,20.0,3
-117.183264,33.704058,ML,215,N,11.57,20.0,3
-117.17127,33.629694,ML,215,S,6.27,14.7,3
-117.17105,33.629702,ML,215,N,6.27,14.7,3
-117.540343,34.067509,ML,10,W,56.965,10.2,3
-117.540341,34.067268,ML,10,E,56.965,10.2,3
-117.498594,34.065528,ML,10,E,59.372,12.6,3
-117.498545,34.065784,ML,10,W,59.372,12.6,3
-117.467302,34.066275,ML,10,E,61.172,14.4,3
-117.4673,34.06653,ML,10,W,61.172,14.4,3
-117.409788,34.067601,ML,10,E,64.472,17.7,3
-117.409812,34.067903,ML,10,W,64.472,17.7,3
-117.199134,34.064675,ML,10,E,76.661,29.9,3
-117.199026,34.064843,ML,10,W,76.661,29.9,3
-117.179085,34.061501,ML,10,E,77.861,31.1,3
-117.179004,34.061758,ML,10,W,77.861,31.1,3
-117.422005,34.06732,ML,10,E,63.772,17.0,3
-117.422014,34.067621,ML,10,W,63.772,17.0,3
-117.071401,34.011506,ML,10,E,85.261,38.5,3
-117.071252,34.011693,ML,10,W,85.261,38.5,3
-117.097717,34.017936,ML,10,W,83.661,36.9,3
-117.169583,34.058037,ML,10,W,78.461,31.7,3
-117.137096,34.03238,ML,10,E,81.161,34.4,3
-117.13692,34.032525,ML,10,W,81.161,34.4,3
-117.162796,34.053586,ML,10,E,78.961,32.2,3
-117.162542,34.053785,ML,10,W,78.961,32.2,3
-117.152837,34.03848,ML,10,E,80.161,33.4,3
-117.152579,34.038658,ML,10,W,80.161,33.4,3
-117.117808,34.026003,ML,10,E,82.361,35.6,3
-117.11768,34.026179,ML,10,W,82.361,35.6,3
-117.189427,33.72911,ML,215,S,13.369,21.8,3
-117.189088,33.729116,ML,215,N,13.369,21.8,3
-117.234352,33.806821,ML,215,N,19.867,28.2,3
-117.234641,33.806765,ML,215,S,19.867,28.2,3
-117.18974,33.765106,ML,215,S,15.869,24.3,3
-117.189501,33.765211,ML,215,N,15.869,24.3,3
-117.225621,33.790051,ML,215,S,18.569,27.0,3
-117.225474,33.790133,ML,215,N,18.569,27.0,3
-117.242077,33.824443,ML,215,S,21.167,29.5,3
-117.251956,33.84605,ML,215,N,22.767,31.1,3
-117.252211,33.845972,ML,215,S,22.767,31.1,3
-117.287526,33.91644,ML,215,S,28.067,36.4,3
-117.287271,33.916523,ML,215,N,28.067,36.4,3
-117.288631,33.927999,ML,215,N,28.867,37.2,3
-117.293573,33.944689,ML,215,N,30.067,38.4,3
-117.29445,33.944264,ML,215,S,30.067,38.4,3
-117.357359,34.188129,ML,215,S,51.107,13.8,3
-117.357203,34.188266,ML,215,N,51.107,13.8,3
-117.381715,34.206785,ML,215,N,53.007,15.7,3
-117.381851,34.206635,ML,215,S,53.007,15.7,3
-117.507227,34.065771,ML,10,E,58.872,12.1,3
-117.507141,34.066043,ML,10,W,58.872,12.1,3
-117.477762,34.066037,ML,10,E,60.572,13.8,3
-117.477757,34.06629,ML,10,W,60.572,13.8,3
-117.083073,34.014262,ML,10,E,84.561,37.8,3
-117.082986,34.014482,ML,10,W,84.561,37.8,3
-117.106116,34.023074,ML,10,W,83.061,36.3,3
-117.106274,34.022899,ML,10,E,83.061,36.3,3
-117.095012,34.016113,ML,10,E,83.861,37.1,3
-117.094852,34.016308,ML,10,W,83.861,37.1,3
-117.130855,34.029765,ML,10,E,81.561,34.8,3
-117.130696,34.029926,ML,10,W,81.561,34.8,3
-117.156152,34.043534,ML,10,W,79.761,33.0,3
-117.156444,34.043365,ML,10,E,79.761,33.0,3
-117.14336,34.034707,ML,10,W,80.761,34.0,3
-117.143589,34.034505,ML,10,E,80.761,34.0,3
-117.122569,34.027616,ML,10,W,82.061,35.3,3
-117.122707,34.027416,ML,10,E,82.061,35.3,3
-117.18894,33.717418,ML,215,N,12.569,21.0,3
-117.189288,33.717407,ML,215,S,12.569,21.0,3
-117.189566,33.740277,ML,215,S,14.139,22.57,3
-117.189234,33.740278,ML,215,N,14.139,22.57,3
-117.231408,33.797045,ML,215,S,19.169,27.6,3
-117.231182,33.797102,ML,215,N,19.169,27.6,3
-117.240261,33.818874,ML,215,S,20.767,29.1,3
-117.239998,33.818947,ML,215,N,20.767,29.1,3
-117.205086,33.776525,ML,215,S,17.069,25.5,3
-117.204973,33.776646,ML,215,N,17.069,25.5,3
-117.196876,33.771139,ML,215,S,16.469,24.9,3
-117.196765,33.771246,ML,215,N,16.469,24.9,3
-117.189402,33.756511,ML,215,S,15.269,23.7,3
-117.189185,33.756532,ML,215,N,15.269,23.7,3
-117.250383,33.841922,ML,215,S,22.467,30.8,3
-117.250119,33.842,ML,215,N,22.467,30.8,3
-117.279395,33.907054,ML,215,S,27.267,35.6,3
-117.279161,33.907162,ML,215,N,27.267,35.6,3
-117.287828,33.917895,ML,215,N,28.167,36.5,3
-117.288091,33.917815,ML,215,S,28.167,36.5,3
-117.341951,34.174641,ML,215,N,49.807,12.5,3
-117.342125,34.174524,ML,215,S,49.807,12.5,3
-117.334877,34.166445,ML,215,N,49.107,11.8,3
